,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
999,0,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,4,4
1000,1,2,0,3,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,6,0,5,6
1001,1,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,1,5,0
1002,1,3,3,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,3,0
1003,0,2,3,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,0,4,0
1004,1,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,1,5,0
1005,1,2,3,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,0,0
1006,1,2,3,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0
1007,1,3,0,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,3,0
1008,1,2,0,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,0,0
1009,1,2,3,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,1,3,0
1010,1,2,2,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,6,1,3,2
1011,1,2,3,8,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,3,0
1012,1,3,2,9,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,6,1,3,3
1013,1,3,3,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,3,0
1014,1,3,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0
1015,1,3,0,9,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,6,6,4,6
1016,1,3,2,0,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,6,1,3,0
1017,1,2,0,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,6,1,5,6
1018,0,3,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,1,3,0
1019,1,2,0,0,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,6,0,4,6
1020,1,3,0,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0
1021,1,0,3,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,2,2
1022,1,0,2,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,2,0
1023,1,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,6,1,3,2
1024,0,3,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,4,4
1025,0,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,1,3,0
1026,1,2,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,6,1,4,4
1027,1,3,3,9,0,1,2,1,1,10,1,0,3,3,7,7,0,2,1,6,6,4,6
1028,1,2,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,2,2
1029,1,2,3,8,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0
1030,1,2,0,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,6,1,5,6
1031,0,2,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,4,0
1032,1,2,0,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0
1033,1,3,0,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0
1034,1,2,3,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,3,0
1035,1,3,0,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0
1036,1,2,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,3,2
1037,1,3,0,9,0,0,2,1,1,1,1,0,3,3,7,7,0,2,1,6,1,4,6
1038,1,2,0,3,1,6,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,5,4
1039,0,2,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,3,4
1040,1,2,2,9,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,6,1,5,3
1041,1,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,6,0,3,3
1042,1,2,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
1043,1,2,2,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,6,1,4,6
1044,1,2,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
1045,1,2,3,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,6,1,3,0
1046,1,2,0,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,3,0
1047,0,3,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,1,3,4
1048,1,2,0,0,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,6,0,4,6
1049,1,2,0,3,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,0,0
1050,1,2,0,7,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,6,0,4,6
1051,1,2,0,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,6,0,5,6
1052,1,2,0,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,0,0
1053,1,2,2,9,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,6,1,3,3
1054,1,2,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
1055,1,0,3,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,3,0
1056,1,2,0,8,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,6,1,4,6
1057,1,3,3,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,3,0
1058,1,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,2,0
1059,1,2,0,0,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
1060,1,3,3,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,0,0
1061,1,2,3,9,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,6,1,4,6
1062,1,2,3,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0
1063,1,2,0,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0
1064,0,3,2,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,3,4
1065,1,3,0,9,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,6,6,4,6
1066,1,2,2,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,3,0
1067,1,3,0,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,0,0
1068,1,2,0,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,6,0,4,6
1069,1,2,2,0,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,6,1,3,0
1070,1,2,3,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,0,0
1071,0,3,2,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,1,4,0
1072,1,2,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,6,1,3,0
1073,1,2,0,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,6,0,5,6
1074,1,3,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,0,3,3
1075,1,3,3,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
1076,1,3,0,0,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,6,1,5,4
1077,0,3,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,1,4,0
1078,1,3,0,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0
1079,1,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,0,3,3
1080,1,3,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
1081,0,3,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,1,4,4
1082,1,0,3,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,2,2
1083,1,3,0,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,3,0
1084,1,0,3,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,2,0
1085,1,3,0,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0
1086,1,0,2,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,6,1,2,2
1087,1,2,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,2,2
1088,0,3,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,4,0
1089,1,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,3,0
1090,1,5,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,5,4
1091,1,2,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,6,0,5,0
1092,1,3,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,0,0
1093,1,3,0,9,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,6,6,4,6
1094,1,2,3,3,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,0,0
1095,0,3,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,4,4
1096,1,2,0,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
1097,1,2,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
1098,1,2,0,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,3,0
1099,0,2,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,1,3,0
1100,1,2,0,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
1101,1,3,3,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0
1102,1,2,0,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
1103,0,2,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,1,3,0
1104,1,3,0,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,0,0
1105,1,3,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0
1106,0,2,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,4,4
1107,1,3,0,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
1108,1,0,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,1,2,0
1109,1,2,3,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
1110,1,3,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
1111,0,3,3,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,3,0
1112,1,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,6,1,3,0
1113,1,3,0,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
1114,1,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,0,3,0
1115,1,3,0,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0
1116,1,3,0,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0
1117,1,3,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,3,0
1118,1,3,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
1119,1,2,3,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
1120,1,2,0,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
1121,1,3,0,8,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0
1122,1,2,3,0,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,3,0
1123,1,2,0,0,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,6,0,4,6
1124,1,3,3,9,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,6,6,4,6
1125,1,2,0,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0
1126,1,3,3,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
1127,1,0,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,6,1,2,0
1128,1,2,0,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,0,0
1129,1,2,0,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0
1130,0,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,1,4,4
1131,1,2,0,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0
1132,0,2,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,3,0
1133,1,3,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
1134,1,2,2,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,6,0,2,0
1135,1,2,0,0,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,3,0
1136,1,2,0,0,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,6,1,5,6
1137,1,0,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,1,3,0
1138,1,3,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0
1139,1,2,3,0,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,0,0
1140,1,3,0,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0
1141,1,2,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,6,1,4,6
1142,1,3,0,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,3,0
1143,1,2,3,8,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0
1144,1,2,3,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0
1145,1,2,0,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,3,0
1146,1,3,3,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
1147,1,2,0,3,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0
1148,1,2,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,0,0
1149,1,3,3,0,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
1150,1,3,3,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0
1151,1,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,6,0,5,3
1152,0,2,2,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,1,4,0
1153,1,3,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
1154,0,2,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,0,4,0
1155,1,0,2,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,6,1,3,2
1156,1,2,3,3,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,3,0
1157,1,3,0,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0
1158,1,3,0,8,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0
1159,1,3,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0
1160,1,0,2,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,6,1,2,0
1161,1,2,0,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0
1162,1,2,0,7,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,6,1,4,6
1163,1,2,2,9,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,6,0,3,3
1164,1,2,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0
1165,1,0,3,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,6,1,2,2
1166,0,2,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,4,0
1167,1,2,0,0,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,6,0,5,6
1168,1,3,3,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,3,0
1169,1,0,3,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,6,1,2,2
1170,1,2,3,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0
1171,1,2,0,0,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,6,0,4,6
1172,1,3,0,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,0,0
1173,1,2,0,0,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,6,0,4,4
1174,1,2,0,3,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,6,0,4,4
1175,1,2,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,5,4
1176,1,0,2,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,6,0,3,2
1177,1,3,0,0,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,6,1,4,4
1178,1,2,0,8,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
1179,1,3,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,6,0,3,3
1180,1,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,0,5,3
1181,1,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,0,5,0
1182,1,3,0,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0
1183,1,2,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,6,0,2,0
1184,1,2,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,6,0,3,0
1185,1,3,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0
1186,1,3,3,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
1187,0,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,4,4
1188,1,2,2,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,6,1,3,0
1189,1,2,0,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,3,0
1190,1,2,0,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,3,0
1191,1,2,3,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,1,3,2
1192,1,2,0,7,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,6,1,4,6
1193,1,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,6,1,3,3
1194,1,0,3,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,6,0,2,0
1195,0,2,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,3,0
1196,1,2,0,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
1197,1,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,6,1,2,2
1198,1,2,3,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,1,2,0
1199,1,0,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,6,0,3,2
1200,1,2,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,6,1,2,0
1201,1,2,3,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,6,1,2,0
1202,1,0,3,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,2,0
1203,1,3,3,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,3,0
1204,0,3,3,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,6,1,3,0
1205,1,3,3,0,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0
1206,1,3,0,0,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
1207,0,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,3,4
1208,1,3,3,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
1209,1,2,0,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,3,0
1210,1,2,3,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,0,0
1211,1,3,3,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
1212,1,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,6,0,5,0
1213,1,2,0,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,0,0
1214,1,2,0,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,0,0
1215,0,3,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,1,4,0
1216,1,2,3,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,0,0
1217,1,3,0,0,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
1218,1,3,0,8,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
1219,1,3,0,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
1220,1,2,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,6,0,3,0
1221,1,2,3,3,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
1222,1,2,0,3,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
1223,1,3,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0
1224,1,3,3,0,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0
1225,1,2,0,8,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,3,0
1226,1,2,2,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,6,1,4,6
1227,1,2,0,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
1228,0,2,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,1,4,0
1229,1,2,2,0,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,6,0,5,6
1230,1,2,0,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0
1231,0,3,2,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,1,3,0
1232,1,3,0,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
1233,1,2,0,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,0,0
1234,1,3,3,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0
1235,1,3,0,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,0,0
1236,1,3,3,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0
1237,1,3,0,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,3,0
1238,1,2,3,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,3,0
1239,1,2,3,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0
1240,0,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,4,4
1241,1,2,3,3,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
1242,0,2,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,3,0
1243,0,3,3,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,1,3,4
1244,1,3,3,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,3,0
1245,1,2,0,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0
1246,1,3,3,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0
1247,1,2,3,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0
1248,1,3,0,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0
1249,1,3,0,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0
1250,1,2,2,3,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,6,1,5,6
1251,1,2,0,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,6,1,4,6
1252,1,3,3,8,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
1253,0,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,1,4,0
1254,0,3,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,1,3,0
1255,1,2,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,0,0
1256,0,3,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,1,3,0
1257,1,3,0,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0
1258,1,3,3,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0
1259,0,3,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,0,4,0
1260,0,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,0,4,0
1261,0,3,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,6,0,4,0
1262,0,3,3,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,3,0
1263,1,2,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,0,0
1264,1,2,0,0,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,6,1,4,6
1265,1,3,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
1266,1,3,0,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0
1267,0,3,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,4,4
1268,1,2,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
1269,1,2,2,7,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,6,1,5,6
1270,1,3,3,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0
1271,1,2,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0
1272,0,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,6,1,3,0
1273,1,3,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0
1274,1,2,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,3,0
1275,0,3,3,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,6,0,3,4
1276,1,2,0,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,0,0
1277,1,3,0,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,3,0
1278,1,2,3,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,3,0
1279,1,3,3,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,3,0
1280,1,0,2,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,6,0,2,2
